vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_LPG,fuel_type_Petrol,transmission_type_Automatic,transmission_type_Manual
4,50000,24,1186,73.97,5,440000,1,0,0,0,1,0,0,0,1
10,56000,17,1497,118,5,325000,1,0,0,0,0,0,1,0,1
7,60000,14.3,1598,103.6,5,490000,1,0,0,0,0,0,1,1,0
2,17000,18.9,1197,82,5,490000,1,0,0,0,0,0,1,0,1
12,55000,13.9,1599,103.2,5,250000,1,0,0,0,0,0,1,0,1
7,62000,20.36,1197,78.9,5,310000,1,0,0,0,0,0,1,0,1
2,23000,19.34,1462,103,7,830000,1,0,0,0,0,0,1,0,1
7,46000,26,1498,98.6,5,469000,1,0,0,0,1,0,0,0,1
6,15000,18.9,1197,82,5,470000,0,1,0,0,0,0,1,0,1
5,52000,19.64,1461,108.45,5,570000,1,0,0,0,1,0,0,0,1
3,30000,17.19,1197,81.86,5,550000,1,0,0,0,0,0,1,0,1
10,83000,19.3,1248,73.9,5,260000,1,0,0,0,1,0,0,0,1
1,2085,21.01,1197,81.8,5,690000,1,0,0,0,0,0,1,0,1
13,11000,14,1061,64,5,195000,1,0,0,0,0,0,1,0,1
6,80000,22.54,1396,88.73,5,450000,0,1,0,0,1,0,0,0,1
4,34000,22.54,1396,88.73,5,680000,1,0,0,0,1,0,0,0,1
5,58000,20.85,1197,83.14,5,450000,1,0,0,0,0,0,1,0,1
13,80000,18.9,1061,67,5,95000,0,1,0,0,0,0,1,0,1
3,3700,23.9,1582,126.2,5,1220000,1,0,0,0,1,0,0,0,1
9,41890,17,1197,80,5,300000,1,0,0,0,0,0,1,0,1
4,20000,22.7,799,53.64,5,225000,0,1,0,0,0,0,1,0,1
6,54000,21.66,1498,103.52,5,650000,1,0,0,0,1,0,0,1,0
4,33000,24.3,1248,88.5,5,675000,1,0,0,0,1,0,0,0,1
8,67234,22.7,1498,89.84,5,400000,1,0,0,0,1,0,0,0,1
11,75000,17,1497,118,5,265000,1,0,0,0,0,0,1,0,1
6,19000,20.63,1198,67.06,5,261000,1,0,0,0,0,0,1,0,1
6,57000,26,1498,98.6,5,525000,1,0,0,0,1,0,0,0,1
2,25000,25.47,1248,88.5,7,1075000,1,0,0,0,1,0,0,0,1
4,41000,17.8,1497,117.3,5,750000,1,0,0,0,0,0,1,0,1
1,2000,21.4,1197,83.1,5,675000,1,0,0,0,0,0,1,0,1
11,86245,17,1497,118,5,305000,1,0,0,0,0,0,1,0,1
7,55837,17.5,1197,85.8,5,415000,1,0,0,0,0,0,1,0,1
9,52000,16.8,1497,116.3,5,410000,1,0,0,0,0,0,1,0,1
8,89005,22.7,1498,89.84,5,450000,1,0,0,0,1,0,0,0,1
1,9000,26.6,998,58.16,5,545000,1,0,0,1,0,0,0,0,1
7,75000,18.9,1197,82,5,390000,1,0,0,0,0,0,1,0,1
6,29437,22.74,796,47.3,5,265000,0,0,1,0,0,0,1,0,1
3,69785,22,1197,81.8,5,590000,1,0,0,0,0,0,1,1,0
6,75000,28.4,1248,74,5,425000,1,0,0,0,1,0,0,0,1
4,51000,21.4,1197,83.1,5,565000,1,0,0,0,0,0,1,0,1
6,35000,18.9,1197,82,5,390000,0,1,0,0,0,0,1,0,1
6,80000,23.4,1248,74,5,365000,0,1,0,0,1,0,0,0,1
10,41000,15.04,1598,103.6,5,325000,1,0,0,0,0,0,1,0,1
10,120000,19.3,1248,73.9,5,180000,0,1,0,0,1,0,0,0,1
3,47000,21.63,998,67.05,5,525000,1,0,0,0,0,0,1,1,0
9,72000,17,1497,118,5,450000,1,0,0,0,0,0,1,0,1
3,31000,22,1197,81.8,5,565000,1,0,0,0,0,0,1,0,1
3,17511,19,1199,88.76,5,616000,1,0,0,0,0,0,1,1,0
6,20934,23.1,998,67.04,5,360000,1,0,0,0,0,0,1,0,1
5,29250,18.9,1197,81.86,5,445000,0,0,1,0,0,0,1,0,1
2,4800,18.6,1197,81.86,5,660000,1,0,0,0,0,0,1,0,1
2,19323,17,1497,121.31,5,985000,1,0,0,0,0,0,1,0,1
2,14000,19,1199,88.76,5,760000,1,0,0,0,0,0,1,1,0
3,27032,18.2,1199,88.7,5,695000,1,0,0,0,0,0,1,1,0
11,110000,20,1399,68,5,150000,0,1,0,0,1,0,0,0,1
6,70000,27.39,1248,74,5,550000,1,0,0,0,1,0,0,0,1
6,57000,18,1198,86.7,5,390000,1,0,0,0,0,0,1,0,1
8,75000,20.5,1598,103.6,5,350000,1,0,0,0,1,0,0,0,1
5,62235,25.2,1248,74,5,496000,1,0,0,0,1,0,0,0,1
7,58500,25.8,1498,98.6,5,348000,1,0,0,0,1,0,0,0,1
7,51000,21.14,1498,103.52,5,460000,1,0,0,0,1,0,0,0,1
6,44000,17.21,1197,103.5,5,525000,1,0,0,0,0,0,1,1,0
5,65000,21.5,1498,108.5,5,595000,1,0,0,0,1,0,0,1,0
4,60000,21.72,1498,108.6,5,690000,1,0,0,0,1,0,0,1,0
3,60000,28.4,1248,74.02,5,627000,0,1,0,0,1,0,0,0,1
5,46000,18,1198,86.7,5,425000,1,0,0,0,0,0,1,0,1
10,50000,17,1497,118,5,349000,1,0,0,0,0,0,1,0,1
4,65609,22.54,1396,88.73,5,600000,1,0,0,0,1,0,0,0,1
3,31000,20.28,1462,103.25,5,890000,1,0,0,0,0,0,1,1,0
7,71000,16.47,1198,74,5,330000,1,0,0,0,0,0,1,0,1
9,53493,18.5,1197,82.85,5,350000,1,0,0,0,0,0,1,0,1
9,80000,17.5,1197,85.8,5,400000,0,1,0,0,0,0,1,0,1
12,70000,16.8,1497,118,5,280000,0,1,0,0,0,0,1,1,0
6,46497,18.9,1197,82,5,385000,1,0,0,0,0,0,1,0,1
9,55000,18.5,1197,80,5,265000,1,0,0,0,0,0,1,0,1
5,65000,22.77,1498,98.59,5,530000,0,1,0,0,1,0,0,0,1
12,45000,16.8,1497,116.4,5,295000,1,0,0,0,0,0,1,1,0
12,63000,21.79,998,67.05,5,125000,1,0,0,0,0,0,1,0,1
5,89000,28.09,1248,88.5,5,580000,1,0,0,0,1,0,0,0,1
3,20000,22,1197,81.8,5,725000,1,0,0,0,0,0,1,1,0
2,10000,21.4,1197,83.1,5,625000,1,0,0,0,0,0,1,0,1
7,62000,14.62,1493,113.42,5,690000,1,0,0,0,1,0,0,1,0
7,68000,22.32,1582,126.32,5,475000,1,0,0,0,1,0,0,0,1
7,51000,24.1,1498,97.9,5,490000,1,0,0,0,1,0,0,0,1
8,57000,20.45,1461,83.8,5,425000,1,0,0,0,1,0,0,0,1
4,37079,18.9,1197,82,5,540000,1,0,0,0,0,0,1,0,1
3,22251,22,1197,81.8,5,600000,0,0,1,0,0,0,1,0,1
2,20500,24.3,1248,88.5,5,915000,1,0,0,0,1,0,0,0,1
3,55000,22.1,1396,88.7,5,920000,1,0,0,0,1,0,0,0,1
11,65000,17,1497,118,5,350000,1,0,0,0,0,0,1,0,1
2,7982,16.8,1497,113.4,5,1180000,1,0,0,0,0,0,1,0,1
8,63000,32.52,998,58.33,5,250000,1,0,0,1,0,0,0,0,1
5,40000,17.01,1582,126.2,5,1050000,0,1,0,0,1,0,0,1,0
6,25000,18,1198,86.7,5,390000,0,1,0,0,0,0,1,0,1
7,72000,28.4,1248,74,5,385000,1,0,0,0,1,0,0,0,1
7,87200,18,1198,86.7,5,385000,1,0,0,0,0,0,1,0,1
4,46982,21.4,1197,83.1,5,572000,1,0,0,0,0,0,1,0,1
2,15000,20.89,1197,81.8,5,500000,0,1,0,0,0,0,1,0,1
5,49000,21.66,1498,103.52,5,660000,1,0,0,0,1,0,0,1,0
2,25000,21.94,1196,61.7,5,370000,0,1,0,1,0,0,0,0,1
4,37999,18.6,1197,81.83,5,540000,1,0,0,0,0,0,1,0,1
7,53589,25.8,1498,98.6,5,350000,1,0,0,0,1,0,0,0,1
3,17206,20.3,1199,84,5,565000,1,0,0,0,0,0,1,1,0
7,52643,26,1498,98.6,5,525000,1,0,0,0,1,0,0,0,1
10,29800,16.2,1493,110,5,225000,1,0,0,0,1,0,0,0,1
2,40000,24.7,1047,69,5,529000,1,0,0,0,1,0,0,0,1
4,15759,19.02,1198,67.05,5,260000,1,0,0,0,0,0,1,0,1
6,56000,21.19,1396,88.73,5,585000,1,0,0,0,1,0,0,0,1
7,44000,26,1498,98.6,5,535000,1,0,0,0,1,0,0,0,1
5,78648,22.77,1498,98.59,5,596000,1,0,0,0,1,0,0,0,1
5,100000,22.77,1498,98.59,5,600000,0,1,0,0,1,0,0,0,1
7,53412,23.1,998,67.04,5,300000,1,0,0,0,0,0,1,1,0
3,10080,18.6,1197,81.83,5,720000,0,0,1,0,0,0,1,0,1
3,33000,21.7,1498,98.96,5,950000,1,0,0,0,1,0,0,0,1
8,55000,17.92,1086,62.1,5,225000,1,0,0,0,0,0,1,0,1
8,80000,20,1399,68.05,5,193000,0,1,0,0,1,0,0,0,1
4,21000,26.32,1498,93.87,5,625000,1,0,0,0,1,0,0,0,1
7,28000,15.8,1499,110,5,565000,1,0,0,0,0,0,1,0,1
3,23000,18.6,1197,81.83,5,695000,1,0,0,0,0,0,1,0,1
3,41000,21.63,998,67.04,5,400000,1,0,0,0,0,0,1,0,1
9,65000,17,1197,80,5,320000,1,0,0,0,0,0,1,0,1
4,23082,18.6,1197,81.83,5,625000,0,0,1,0,0,0,1,0,1
4,35000,17.21,1197,103.5,5,750000,1,0,0,0,0,0,1,1,0
4,63000,24.3,1248,88.5,5,750000,1,0,0,0,1,0,0,0,1
5,38739,27.3,1498,98.6,5,575000,1,0,0,0,1,0,0,0,1
6,80000,22.77,1498,98.59,5,585000,0,1,0,0,1,0,0,0,1
8,60000,20.5,1598,103.5,5,280000,1,0,0,0,1,0,0,0,1
2,10000,18.27,998,118.35,5,870000,1,0,0,0,0,0,1,0,1
4,30000,17.01,1591,121.3,5,880000,0,1,0,0,0,0,1,0,1
1,1000,17.03,1462,103.26,5,1050000,1,0,0,0,0,0,1,0,1
4,5000,17.5,1199,88.7,5,790000,1,0,0,0,0,0,1,0,1
10,60000,20.92,998,67.1,5,195000,1,0,0,0,0,0,1,0,1
2,17000,22.77,1498,98.59,5,925000,1,0,0,0,1,0,0,0,1
6,57000,20.73,1373,91.1,5,490000,1,0,0,0,0,0,1,0,1
8,38000,22.74,796,47.3,5,190000,1,0,0,0,0,0,1,0,1
4,34000,17,1199,118.3,5,690000,1,0,0,0,0,0,1,0,1
8,61154,20.51,998,67.04,5,255000,1,0,0,0,0,0,1,0,1
5,31000,15.9,1496,120.69,5,675000,1,0,0,0,0,0,1,0,1
4,25396,20.51,998,67,5,410000,1,0,0,0,0,0,1,1,0
3,12000,17.4,1197,81.86,5,845000,1,0,0,0,0,0,1,1,0
10,65000,17,1497,118,5,350000,1,0,0,0,0,0,1,0,1
10,120000,20,1399,68,5,150000,0,1,0,0,1,0,0,0,1
4,48000,19,1197,85.8,5,475000,1,0,0,0,0,0,1,0,1
8,68450,22.74,796,47.3,5,245000,1,0,0,0,0,0,1,0,1
7,43000,22.7,1498,89.84,5,540000,1,0,0,0,1,0,0,0,1
5,53000,16.05,1499,110.4,5,680000,1,0,0,0,0,0,1,1,0
8,26000,28.4,1248,74,5,365000,1,0,0,0,1,0,0,0,1
8,51405,28.4,1248,74,5,345000,1,0,0,0,1,0,0,0,1
15,50000,17.7,1497,78,5,300000,0,1,0,0,0,0,1,0,1
4,56000,28.09,1248,88.5,5,665000,1,0,0,0,1,0,0,0,1
7,80000,20.14,1498,88.8,5,325000,1,0,0,0,1,0,0,0,1
4,70000,24.3,1248,88.5,5,700000,0,1,0,0,1,0,0,0,1
4,60000,18.9,1197,81.86,5,450000,1,0,0,0,0,0,1,0,1
4,55271,26.2,998,58.2,5,365000,1,0,0,1,0,0,0,0,1
6,49000,24,1120,70,5,370000,1,0,0,0,1,0,0,0,1
5,45700,24.52,1248,88.5,7,650000,1,0,0,0,1,0,0,0,1
5,12000,25.17,799,53.3,5,275000,1,0,0,0,0,0,1,0,1
4,42000,17.4,1497,117.6,5,880000,1,0,0,0,0,0,1,0,1
7,41000,18.9,1197,81.86,5,355000,1,0,0,0,0,0,1,0,1
4,45000,18,1497,117.3,5,990000,1,0,0,0,0,0,1,1,0
7,62000,20.5,1598,103.5,5,345000,1,0,0,0,1,0,0,0,1
10,64000,17.92,1086,62.1,5,210000,1,0,0,0,0,0,1,0,1
9,65000,20.36,1197,78.9,5,235000,1,0,0,0,0,0,1,0,1
13,92000,19.7,796,46.3,5,115000,1,0,0,0,0,0,1,0,1
4,62000,24.3,1248,88.5,5,650000,1,0,0,0,1,0,0,0,1
7,101895,20.45,1461,83.8,5,412000,1,0,0,0,1,0,0,0,1
6,41021,23.26,1197,88.5,5,500000,1,0,0,0,0,0,1,0,1
8,62485,17.1,1591,121.3,5,445000,1,0,0,0,0,0,1,0,1
11,45000,20.36,1197,78.9,5,190000,1,0,0,0,0,0,1,0,1
4,72000,25.1,1498,98.6,5,850000,1,0,0,0,1,0,0,0,1
5,35000,16.05,1499,110.4,5,721000,1,0,0,0,0,0,1,1,0
12,52000,19.81,1086,68.05,5,190000,1,0,0,0,0,0,1,0,1
6,69000,24.1,1498,103.56,5,601000,1,0,0,0,1,0,0,0,1
8,64001,17.01,1591,121.4,5,449000,1,0,0,0,0,0,1,1,0
4,40000,22,1197,81.8,5,515000,1,0,0,0,0,0,1,0,1
7,29000,18.9,1197,81.86,5,385000,1,0,0,0,0,0,1,0,1
4,40000,18,1497,117.3,5,940000,0,1,0,0,0,0,1,1,0
3,41000,18.9,1197,65.39,5,470000,1,0,0,1,0,0,0,0,1
9,62000,22.07,1199,73.9,5,225000,1,0,0,0,1,0,0,0,1
4,57000,24.3,1248,88.5,5,825000,1,0,0,0,1,0,0,0,1
10,90000,20.54,1598,103.6,5,350000,0,1,0,0,1,0,0,0,1
8,20000,19.81,1086,68.05,5,300000,0,1,0,0,0,0,1,0,1
8,46000,16.47,1198,73.9,5,365000,1,0,0,0,0,0,1,0,1
5,52000,19.67,1582,126.2,5,950000,1,0,0,0,1,0,0,0,1
4,36000,25.17,799,53.3,5,320000,1,0,0,0,0,0,1,0,1
7,74832,21.21,1498,103.2,5,373000,1,0,0,0,1,0,0,1,0
7,60000,25.8,1498,98.6,5,342000,0,1,0,0,1,0,0,0,1
3,38000,26.6,998,58.16,5,415000,1,0,0,1,0,0,0,0,1
5,35286,23.95,998,67.05,5,331000,1,0,0,0,0,0,1,1,0
4,58000,27.39,1248,74,5,600000,0,1,0,0,1,0,0,0,1
5,40000,18.6,1197,81.83,5,500000,1,0,0,0,0,0,1,0,1
9,120000,19.3,1248,73.9,5,325000,0,1,0,0,1,0,0,0,1
9,72545,22.32,1582,126.32,5,425000,1,0,0,0,1,0,0,0,1
10,58000,20.36,1197,78.9,5,210000,1,0,0,0,0,0,1,0,1
7,65000,18.9,1197,82,5,399000,1,0,0,0,0,0,1,0,1
8,75000,25.8,1498,98.6,5,350000,1,0,0,0,1,0,0,0,1
5,12957,23.1,998,67.04,5,400000,0,0,1,0,0,0,1,0,1
5,28000,20.4,1197,83.11,5,440000,1,0,0,0,0,0,1,0,1
6,15000,25.8,1498,98.6,5,525000,0,1,0,0,1,0,0,0,1
6,40212,17.8,1497,117.3,5,650000,1,0,0,0,0,0,1,0,1
4,45000,19.34,1462,103,7,745000,1,0,0,0,0,0,1,0,1
2,14000,23.01,999,67,5,390000,0,1,0,0,0,0,1,0,1
3,70000,28.4,1248,74.02,5,725000,0,1,0,0,1,0,0,1,0
5,60000,21.4,1197,83.1,5,625000,1,0,0,0,0,0,1,1,0
13,56000,17.92,1086,62.1,5,120000,1,0,0,0,0,0,1,0,1
8,74000,17.01,1591,121.3,5,425000,1,0,0,0,0,0,1,0,1
5,28000,22,1197,81.8,5,425000,1,0,0,0,0,0,1,0,1
9,85000,22.9,1248,74,5,280000,1,0,0,0,1,0,0,0,1
6,40000,17.01,1582,126.2,5,930000,1,0,0,0,1,0,0,1,0
3,21000,21.01,1197,81.8,5,625000,1,0,0,0,0,0,1,0,1
3,40200,17.8,1198,86.7,5,650000,1,0,0,0,0,0,1,0,1
5,110000,21.38,1396,88.7,5,720000,0,1,0,0,1,0,0,0,1
8,100000,22.9,1248,74,5,320000,0,1,0,0,1,0,0,0,1
5,38000,24,1120,70,5,410000,1,0,0,0,1,0,0,0,1
4,57812,18.2,1199,88.7,5,595000,1,0,0,0,0,0,1,0,1
7,58001,22.74,796,47.3,5,215000,1,0,0,0,0,0,1,0,1
4,1010,18.9,1197,81.86,5,500000,1,0,0,0,0,0,1,0,1
5,45000,18.9,1197,82,5,420000,1,0,0,0,0,0,1,0,1
6,90000,22.54,1396,88.73,5,500000,0,1,0,0,1,0,0,0,1
3,16000,20.3,1199,84,5,545000,1,0,0,0,0,0,1,1,0
5,35600,22,1197,81.8,5,465000,1,0,0,0,0,0,1,0,1
9,30000,22.9,1248,74,5,325000,0,1,0,0,1,0,0,0,1
7,40000,23.95,998,67.05,5,235000,1,0,0,0,0,0,1,0,1
4,63001,24.52,1248,88.5,7,725000,1,0,0,0,1,0,0,0,1
6,64000,15.29,1591,121.3,5,875000,1,0,0,0,0,0,1,0,1
2,19338,15.9,1496,120.69,5,985000,0,0,1,0,0,0,1,0,1
6,39838,22.54,1396,88.73,5,565000,1,0,0,0,1,0,0,0,1
5,39465,18.6,1197,81.83,5,625000,1,0,0,0,0,0,1,0,1
2,17000,15.9,1496,120.69,5,915000,1,0,0,0,0,0,1,0,1
4,33304,21.94,1196,61.7,5,331000,1,0,0,1,0,0,0,0,1
6,52000,20.4,1197,81.8,5,435000,1,0,0,0,0,0,1,0,1
7,120000,22.54,1396,88.73,5,550000,0,1,0,0,1,0,0,0,1
5,45417,24.3,1248,88.5,5,750000,1,0,0,0,1,0,0,0,1
5,6200,18.9,1197,82,5,410000,0,1,0,0,0,0,1,0,1
12,58000,17,1497,118,5,260000,1,0,0,0,0,0,1,0,1
7,48000,26,1498,98.6,5,525000,1,0,0,0,1,0,0,0,1
7,60000,26,1498,98.6,5,500000,1,0,0,0,1,0,0,0,1
3,45000,21.21,1197,81.8,5,634000,1,0,0,0,0,0,1,0,1
6,54525,15.29,1591,121.3,5,750000,1,0,0,0,0,0,1,0,1
4,19500,17.8,1198,86.7,5,499000,1,0,0,0,0,0,1,0,1
5,28000,20.4,1197,81.8,5,425000,1,0,0,0,0,0,1,0,1
12,65000,12.9,1799,130,5,225000,1,0,0,0,0,0,1,1,0
4,61000,21.4,1197,83.1,5,525000,1,0,0,0,0,0,1,0,1
4,110000,19.67,1582,126.2,5,1045000,0,1,0,0,1,0,0,0,1
7,72000,21.66,1498,103.52,5,515000,1,0,0,0,1,0,0,1,0
3,37000,24.3,1248,88.5,5,795000,1,0,0,0,1,0,0,1,0
11,106451,16.47,1198,73.9,5,225000,1,0,0,0,0,0,1,0,1
4,36954,26.6,998,58.16,5,350000,1,0,0,1,0,0,0,0,1
3,21000,21.4,1197,83.1,5,675000,1,0,0,0,0,0,1,0,1
3,24132,20.35,1197,81.86,5,625000,1,0,0,0,0,0,1,0,1
6,79000,19.3,1248,73.9,5,425000,1,0,0,0,1,0,0,0,1
6,66000,26,1498,98.6,5,575000,1,0,0,0,1,0,0,0,1
4,50021,18.9,1197,82,5,470000,1,0,0,0,0,0,1,0,1
8,36900,21.79,998,67.05,5,265000,1,0,0,0,0,0,1,0,1
8,55000,22.7,1498,89.84,5,395000,1,0,0,0,1,0,0,0,1
4,50740,18.6,1197,81.83,5,600000,0,0,1,0,0,0,1,0,1
3,70000,21.38,1396,88.7,5,875000,0,1,0,0,1,0,0,0,1
3,27700,17,1198,108.5,5,890000,1,0,0,0,0,0,1,1,0
7,42000,25.1,1498,98.6,5,625000,1,0,0,0,1,0,0,0,1
2,2565,20.3,1086,68.07,5,550000,0,0,1,0,0,0,1,1,0
4,59000,21.72,1498,108.6,5,735000,1,0,0,0,1,0,0,1,0
5,54400,13,1591,121.3,5,980000,0,0,1,0,0,0,1,1,0
5,52490,19,1197,85.8,5,465000,1,0,0,0,0,0,1,0,1
4,48000,28.09,1248,88.5,5,711000,1,0,0,0,1,0,0,0,1
3,24000,17,1198,108.5,5,750000,1,0,0,0,0,0,1,0,1
2,9000,21.4,1197,83.1,5,650000,0,1,0,0,0,0,1,1,0
6,46000,22.7,1498,89.84,5,570000,1,0,0,0,1,0,0,0,1
8,78000,25.8,1498,98.6,5,365000,1,0,0,0,1,0,0,0,1
2,19925,23,1498,98.96,5,949000,0,1,0,0,1,0,0,0,1
11,36000,14.8,1799,130.2,5,375000,1,0,0,0,0,0,1,0,1
3,7000,20.51,998,67.06,5,410000,1,0,0,0,0,0,1,0,1
5,79000,17.01,1582,126.2,5,970000,1,0,0,0,1,0,0,1,0
2,5298,19.34,1462,103,7,900000,0,0,1,0,0,0,1,0,1
6,128000,26.6,998,58.16,5,283000,0,1,0,1,0,0,0,0,1
2,40000,30.47,998,58.33,5,465000,1,0,0,1,0,0,0,0,1
9,55584,15.6,1497,116.3,5,450000,1,0,0,0,0,0,1,1,0
8,37200,19.81,1086,68.05,5,250000,1,0,0,0,0,0,1,0,1
7,62000,19.1,1197,85.8,5,425000,1,0,0,0,0,0,1,0,1
12,70962,18.9,998,67.1,5,145000,1,0,0,0,0,0,1,0,1
2,28000,24.2,1498,93.87,7,1075000,1,0,0,0,1,0,0,0,1
3,21094,18,1497,117.6,5,940000,1,0,0,0,0,0,1,1,0
2,22000,24.3,1248,88.5,5,870000,1,0,0,0,1,0,0,1,0
8,57593,24.52,1248,88.5,7,480000,1,0,0,0,1,0,0,0,1
8,60000,22.74,796,47.3,5,185000,0,1,0,0,0,0,1,0,1
7,54159,18.5,1197,82.85,5,410000,0,0,1,0,0,0,1,0,1
5,63530,15.37,1196,73,5,245000,0,1,0,0,0,0,1,0,1
16,68000,13,1493,100,5,65000,0,1,0,0,0,0,1,0,1
3,19000,19.56,1197,81.8,5,699000,1,0,0,0,0,0,1,1,0
4,11000,23.95,998,67.05,5,325000,1,0,0,0,0,0,1,0,1
11,62000,16.1,1298,88.2,5,219000,1,0,0,0,0,0,1,0,1
4,30000,18.9,1197,81.86,5,485000,1,0,0,0,0,0,1,0,1
7,55000,26,1498,98.6,5,635000,1,0,0,0,1,0,0,0,1
8,25783,20.36,1197,78.9,5,300000,0,0,1,0,0,0,1,0,1
6,41000,16.47,1198,74,5,465000,1,0,0,0,0,0,1,0,1
8,50000,19.01,1461,108.45,5,450000,0,1,0,0,1,0,0,0,1
4,36732,24,1186,73.97,5,529000,1,0,0,0,1,0,0,0,1
3,50000,24,1186,73.97,5,450000,1,0,0,0,1,0,0,0,1
5,30000,15.8,1591,121.3,5,895000,1,0,0,0,0,0,1,0,1
5,61483,22,1197,81.8,5,450000,0,0,1,0,0,0,1,0,1
4,26000,23.1,998,67.04,5,400000,1,0,0,0,0,0,1,1,0
10,40000,16.2,1599,103.2,5,350000,0,1,0,0,0,0,1,0,1
6,52000,23.9,1582,126.2,5,695000,1,0,0,0,1,0,0,0,1
4,42000,18,1198,86.7,5,455000,1,0,0,0,0,0,1,0,1
6,73000,28.4,1248,74,5,425000,1,0,0,0,1,0,0,0,1
4,39500,21.4,1197,83.1,5,600000,1,0,0,0,0,0,1,1,0
5,35000,19.67,1582,126.2,5,1050000,1,0,0,0,1,0,0,0,1
9,55329,20.36,1197,78.9,5,260000,0,0,1,0,0,0,1,0,1
9,69000,17,1497,118,5,445000,1,0,0,0,0,0,1,0,1
6,27599,19.81,1086,68.05,5,350000,0,0,1,0,0,0,1,0,1
4,45000,28.09,1248,88.5,5,631000,1,0,0,0,1,0,0,0,1
4,35000,16.2,1199,74,5,425000,1,0,0,0,0,0,1,0,1
5,52000,19.87,1461,83.8,5,575000,1,0,0,0,1,0,0,0,1
6,33000,23.1,998,67.04,5,370000,1,0,0,0,0,0,1,0,1
4,24000,22.77,1498,98.59,5,680000,1,0,0,0,1,0,0,0,1
8,48080,25.8,1498,98.6,5,305000,1,0,0,0,1,0,0,0,1
6,68000,25.8,1498,98.6,5,400000,1,0,0,0,1,0,0,0,1
3,60000,19.83,1198,67,7,375000,0,1,0,0,0,0,1,0,1
5,68219,24.52,1248,88.5,7,650000,1,0,0,0,1,0,0,0,1
5,120000,20.51,998,67.04,5,300000,0,1,0,0,0,0,1,0,1
7,64000,19.87,1461,83.8,5,395000,1,0,0,0,1,0,0,0,1
8,72000,25.47,1248,88.5,7,475000,1,0,0,0,1,0,0,0,1
6,45000,18.9,1197,82,5,510000,1,0,0,0,0,0,1,1,0
3,30000,28.4,1248,74.02,5,700000,0,1,0,0,1,0,0,0,1
5,57200,20.85,1197,83.14,5,450000,1,0,0,0,0,0,1,0,1
9,53000,21.9,1396,88.8,5,299000,1,0,0,0,1,0,0,0,1
2,3000,21.01,1197,81.8,5,640000,1,0,0,0,0,0,1,0,1
10,60000,17,1197,80,5,245000,1,0,0,0,0,0,1,0,1
2,2500,22.7,799,53.64,5,300000,0,1,0,0,0,0,1,0,1
7,62488,20.92,998,67.1,5,235000,0,0,1,0,0,0,1,0,1
6,45000,20.73,1373,91.1,5,565000,1,0,0,0,0,0,1,0,1
7,70000,22.32,1582,126.32,5,585000,1,0,0,0,1,0,0,1,0
6,37000,15.37,1196,73,5,265000,1,0,0,0,0,0,1,0,1
1,7640,21.79,998,67.05,5,460000,0,0,1,0,0,0,1,0,1
6,65000,21.4,1197,83.1,5,510000,1,0,0,0,0,0,1,0,1
3,12000,18.6,1197,81.83,5,650000,1,0,0,0,0,0,1,0,1
10,68500,15.04,1598,103.6,5,281000,1,0,0,0,0,0,1,0,1
6,39000,17.01,1591,121.4,5,625000,1,0,0,0,0,0,1,0,1
7,62200,22.07,1199,73.9,5,350000,1,0,0,0,1,0,0,0,1
6,37000,15.37,1196,73,5,260000,1,0,0,0,0,0,1,0,1
3,20000,19,1199,88.76,5,699000,1,0,0,0,0,0,1,1,0
6,39000,20.4,1197,81.8,5,400000,1,0,0,0,0,0,1,0,1
3,15000,18.6,1197,81.83,5,620000,1,0,0,0,0,0,1,0,1
4,17908,21.7,1498,98.96,5,730000,1,0,0,0,1,0,0,0,1
10,57000,26.83,796,38.4,5,172000,1,0,0,1,0,0,0,0,1
13,66000,16.1,1197,85,5,170000,1,0,0,0,0,0,1,0,1
6,31000,22.54,1396,88.73,5,480000,1,0,0,0,1,0,0,0,1
6,51000,19.1,1197,85.8,5,399000,1,0,0,0,0,0,1,0,1
3,15000,24.3,1248,88.5,5,1000000,0,1,0,0,1,0,0,1,0
5,10000,23.26,1197,88.5,5,500000,1,0,0,0,0,0,1,0,1
14,65000,22,1197,81.8,5,170000,1,0,0,0,0,0,1,0,1
5,69000,20.5,1582,126.2,5,825000,1,0,0,0,1,0,0,0,1
6,70000,22.54,1396,88.73,5,590000,1,0,0,0,1,0,0,0,1
2,11000,21.01,1197,81.8,5,680000,1,0,0,0,0,0,1,0,1
7,49000,18.9,1197,82,5,425000,1,0,0,0,0,0,1,1,0
6,50000,21.7,1498,98.96,5,550000,1,0,0,0,1,0,0,0,1
4,47000,28.4,1248,74,5,535000,1,0,0,0,1,0,0,0,1
3,17000,18.3,1199,88.76,5,600000,1,0,0,0,0,0,1,1,0
10,56000,19.81,1086,68.05,5,225000,1,0,0,0,0,0,1,0,1
8,58969,20.54,1598,103.6,5,350000,1,0,0,0,1,0,0,0,1
6,48002,26.21,1248,88.5,5,560000,1,0,0,0,1,0,0,0,1
5,26225,24.3,1248,88.5,5,625000,0,0,1,0,1,0,0,0,1
8,67000,19.87,1461,83.8,5,385000,1,0,0,0,1,0,0,0,1
